,Synthetic Resins or Natural Rubbers (includes Classes 520-528),Stock Material or Miscellaneous Articles,Organic Compounds (includes Classes 532-570),"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",Adhesive Bonding and Miscellaneous Chemical Manufacture,Electric Heating,Plastic and Nonmetallic Article Shaping or Treating: Processes,Metal Working,Surgery (Medicators and Receptors),Power Plants,Measuring and Testing,"Static Structures (e.g., Buildings)","Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",Fluid Handling,Surgery (includes Class 600),Glass Manufacturing,Coating Processes,Surgery (instruments),"Brushing, Scrubbing, and General Cleaning",Land Vehicles,Plastic Article or Earthenware Shaping or Treating: Apparatus,"Food or Edible Material: Processes, Compositions, and Products",Dispensing (apparatus and process),Metal Deforming,Special Receptacle or Package,Electricity: Measuring and Testing,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",Illumination,Communications: Electrical,Radiant Energy,Resilient Tires and Wheels,Liquid Purification or Separation,Refrigeration,"Chemistry: Electrical Current Producing Apparatus, Product, and Process","Fluid Sprinkling, Spraying, and Diffusing",Material or Article Handling,Receptacles,Electrical Connectors,"Supports (e.g., for holding articles, etc.)",Chemistry: Molecular Biology and Microbiology,Rotary Kinetic Fluid Motors or Pumps,Electric Lamp and Discharge Devices,Brakes,Conveyors: Power-Driven,"Solid Anti-Friction Devices, Materials Therefor, Lubricant or Separant Compositions for Moving Solid Surfaces, and Miscellaneous Mineral Oil Compositions",Machine Element or Mechanism,Pumps,Chemistry of Inorganic Compounds,Electrical Generator or Motor Structure,Metal Founding,Compositions,Pipe Joints or Couplings,Chemistry: Electrical and Wave Energy,"Electrolysis: Processes, Compositions Used Therein, and Methods of Preparing the Compositions",Package Making,Abrading,Metal Treatment,DP: Generic Control Systems or Specific Applications (Data Processing),"Fluid Reaction Surfaces (i.e., Impellers)",Clutches and Power-Stop Control,Cutting,Electricity: Electrical Systems and Devices,Games Using Tangible Projectile,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",Electricity: Motive Power Systems,Compositions: Coating or Plastic,"Winding, Tensioning, or Guiding",Land Vehicles: Bodies and Tops,Beds,Chairs and Seats,"Catalyst, Solid Sorbent, or Support Therefor: Product or Process of Making",Bottles and Jars,Optics: Measuring and Testing,Printing,Elongated-Member-Driving Apparatus,Motor Vehicles,Paper Making and Fiber Liberation,Electricity: Conductors and Insulators,Electric Lamp and Discharge Devices: Systems,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",Apparel,Internal-Combustion Engines,Geometrical Instruments,Coating Apparatus,Bearings,Stoves and Furnaces,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",Supports: Racks,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",Cleaning and Liquid Contact with Solids,Aeronautics and Astronautics,Heat Exchange,Electricity: Circuit Makers and Breakers,Valves and Valve Actuation,Optical: Systems and Elements,"Envelopes, Wrappers, and Paperboard Boxes",Solid Material Comminution or Disintegration,Incremental Printing of Symbolic Information,"Fluent Material Handling, with Receiver or Receiver Coacting Means",Compositions: Ceramic,Combustion,X-Ray or Gamma Ray Systems or Devices,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor","DP: Measuring, Calibrating, or Testing (Data Processing)","Agitating (e.g., of articles and materials)",Pipes and Tubular Conduits,Joints and Connections,"Specialized Metallurgical Processes, Compositions for Use Therein, Consolidated Metal Powder Compositions, and Loose Metal Particulate Mixtures",Metal Fusion Bonding,Rotary Expansible Chamber Devices,"Card, Picture, or Sign Exhibiting","Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener","Classifying, Separating, and Assorting Solids",Motors: Expansible Chamber Type,Fluid-Pressure and Analogous Brake Systems,Animal Husbandry,Manufacturing Container or Tube From Paper; or Other Manufacturing From a Sheet or Web,Drying and Gas or Vapor Contact with Solids,Image Analysis,Hydraulic and Earth Engineering,Spring Devices,Supports: Cabinet Structure,Seal for a Joint or Juncture,Multiplex Communications,"Baths, Closets, Sinks, and Spittoons",Movable or Removable Closures,Telephonic Communications,Cutlery,Metallurgical Apparatus,Chemistry of Hydrocarbon Compounds,"Surgery: Light, Thermal, and Electrical Application",Electricity: Electrothermally or Thermally Actuated Switches,Heating,Music,"Fabric (Woven, Knitted, or Nonwoven Textile or Cloth, Etc.)",Foods and Beverages: Apparatus,Tools,Harvesters,Electrical Transmission or Interconnection Systems,"Fishing, Trapping, and Vermin Destroying",Computer Graphics Processing and Selective Visual Display Systems,Education and Demonstration,Amusement Devices: Games,"Road Structure, Process, or Apparatus",Communications: Radio Wave Antennas,Exercise Devices,Bleaching and Dyeing; Fluid Treatment and Chemical Modification of Textiles and Fibers,DP: Database and File Management or Data Structures (Data Processing),Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes,Presses,Handling: Hand and Hoist-Line Implements,Liquid Heaters and Vaporizers,Cutting by Use of Rotating Axially Moving Tool,Telecommunications,Electric Power Conversion Systems,Amusement Devices: Toys,Thermal Measuring and Testing,"Buckles, Buttons, Clasps, Etc.","Rotary Shafts, Gudgeons, Housings, and Flexible Couplings for Rotary Shafts",Gas Separation,"Fire Escape, Ladder, or Scaffold","Turning (e.g., for metal working)",Optical Waveguides,Alloys or Metallic Compositions,Fuel and Related Compositions,Gas Separation: Apparatus,Closure Fasteners,Gas Separation: Processes,Ships,"Flexible or Portable Closure, Partition, or Panel","Electricity: Magnetically Operated Switches, Magnets, and Electromagnets",Locks,Article Dispensing,Sheet Feeding or Delivering,Weighing Scales,Horizontally Supported Planar Surfaces,"Communications: Directive Radio Wave Systems and Devices (e.g., Radar, Radio Navigation)",Semiconductor Device Manufacturing: Process,Acoustics,Expansible Chamber Devices,Chemistry: Analytical and Immunological Testing,Television,Implements or Apparatus for Applying Pushing or Pulling Force,Planetary Gear Transmission Systems or Components,"Gear Cutting, Milling, or Planing","Miscellaneous Hardware (e.g., Bushing, Carpet Fastener, Caster, Door Closer, Panel Hanger, Attachable or Adjunct Handle, Hinge, Window Sash Balance, Etc.)","Miscellaneous Active Electrical Nonlinear Devices, Circuits, and Systems",Excavating,"Surgery: Splint, Brace, or Bandage",Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems),Railway Rolling Stock,Coating Implements with Material Supply,Industrial Electric Heating Furnaces,Furnaces,Static Molds,Powder Metallurgy Processes,Gas and Liquid Contact Apparatus,Textiles: Fluid Treating Apparatus,Pulse or Digital Communications,Dentistry,Land Vehicles: Wheels and Axles,Tool Driving or Impacting,Work Holders,"Liquid Crystal Cells, Elements and Systems",Package and Article Carriers,Facsimile and Static Presentation Processing,Chemistry: Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof,Plant Husbandry,Typewriting Machines,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)","Record Receiver Having Plural Interactive Leaves or a Colorless Color Former, Method of Use, or Developer Therefor",Batteries: Thermoelectric and Photoelectric,Endless Belt Power Transmission Systems or Components,"Elevator, Industrial Lift Truck, or Stationary Lift for Vehicle",Electric Resistance Heating Devices,Ventilation,Lubrication,Plant Protecting and Regulating Compositions,Advancing Material of Indeterminate Length,Electricity: Battery or Capacitor Charging or Discharging,Flexible Bags,Mechanical Guns and Projectors,Mining or In Situ Disintegration of Hard Material,Woodworking,Conveyors: Fluid Current,Electricity: Power Supply or Regulation Systems,Signals and Indicators,Boring or Penetrating the Earth,"Optics: Eye Examining, Vision Testing and Correcting",Automatic Temperature and Humidity Regulation,Chucks or Sockets,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",Electric Lamp or Space Discharge Component or Device Manufacturing,Mineral Oils: Processes and Products,Railway Draft Appliances,Input/Output (Electrical Computers and Digital Data Processing Systems),Earth Working,Printed Matter,Freight Accommodation On Freight Carrier,"Boots, Shoes, and Leggings",Firearms,Error Detection/Correction and Fault Detection/Recovery,Toilet,"Abrasive Tool Making Process, Material, or Composition",Ammunition and Explosives,Electrical Audio Signal Processing Systems and Devices,Electrical Resistors,Static Information Storage and Retrieval,Railways,Support (Electrical Computers and Digital Processing Systems),"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",Ordnance,Coded Data Generation or Conversion,Coherent Light Generators,Amplifiers,Surgery: Kinesitherapy,Butchering,Prime-Mover Dynamo Plants,Severing by Tearing or Breaking,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",Inductor Devices,Fences,Sewing,Deposit and Collection Receptacles,"Induced Nuclear Reactions: Processes, Systems, and Elements","Textiles: Spinning, Twisting, and Twining",Traversing Hoists,Etching a Substrate: Processes,"Threaded, Headed Fastener, or Washer Making: Process and Apparatus",Wave Transmission Lines and Networks,Sheet-Material Associating,"Cutters, for Shaping","Interrelated Power Delivery Controls, Including Engine Control",Recorders,"Conveyors, Chutes, Skids, Guides, and Ways",Photocopying,DP: Artificial Intelligence (Data Processing),"Distillation: Processes, Separatory",Chemistry: Fertilizers,Electricity: Single Generator Systems,Undertaking,Optics: Image Projectors,Dynamic Magnetic Information Storage or Retrieval,Photography,Wheelwright Machines,Electrophotography,"Single-Crystal, Oriented-Crystal, and Epitaxy Growth Processes; Non-Coating Apparatus Therefor",Apparel Apparatus,Hazardous or Toxic Waste Destruction or Containment,Vehicle Fenders,"Safes, Bank Protection, or a Related Device","Books, Strips, and Leaves",Horology: Time Measuring Systems or Devices,"Tent, Canopy, Umbrella, or Cane",Oscillators,"Electrical Pulse Counters, Pulse Dividers, or Shift Registers: Circuits and Systems",Arithmetic Processing and Calculating (Electrical Computers),Information Security,Wireworking,Fire Extinguishers,Amusement Devices,"Colloid Systems and Wetting Agents, Subcombinations Thereof, Processes of Making, Stabilizing, Breaking, or Inhibiting",Marine Propulsion,"DP: Software Development, Installation, and Management (Data Processing)",Gas: Heating and Illuminating,Sheet Metal Container Making,Textiles: Ironing or Smoothing,"DP: Speech Signal Processing, Linguistics, Language Translation, and Audio Compression/Decompression (Data Processing)",Explosive and Thermic Compositions or Charges,Railways: Surface Track,Wheel Substitutes for Land Vehicles,Binder Device Releasably Engaging Aperture or Notch of Sheet,Check-Actuated Control Mechanisms,"Communications, Electrical: Acoustic Wave Systems and Devices",Tobacco,Heating Systems,Tool Changing,"Buoys, Rafts, and Aquatic Devices",Amusement Devices: Games,"Metal Tools and Implements, Making",Bridges,Electricity: Motor Control Systems,Stone Working,Land Vehicles: Dumping,Optical Communications,Distillation: Apparatus,Dynamic Information Storage or Retrieval,Interactive Video Distribution Systems,Memory (Electrical Computers and Digital Processing Systems),Coin Handling,Planting,Merchandising,High-Voltage Switches with Arc Preventing or Extinguishing Devices,Textiles: Weaving,Railway Switches and Signals,"Earth Boring, Well Treating, and Oil Field Chemistry",Compound Hand Tools,Electricity: Transmission To Vehicles,Perfume Compositions,Textiles: Manufacturing,Cryptography,Roll or Roller,"Purses, Wallets, and Protective Covers",Imperforate Bowl: Centrifugal Separators,"Superconductor Technology: Apparatus, Material, Process",Chemistry: Fischer-Tropsch Processes; or Purification or Recovery of Products Thereof,"Distillation: Processes, Thermolytic",Boot and Shoe Making,Textiles: Fiber Preparation,Foundation Garments,"Books, Strips, and Leaves for Manifolding",Harness for Working Animal,"Textiles: Braiding, Netting, and Lace Making",Telegraphy,Wooden Receptacles,"Processing Architectures and Instruction Processing, e.g., Processors (Electrical Computers and Digital Processing Systems)","Chain, Staple, and Horseshoe Making",Electronic Digital Logic Circuitry,Optics: Motion Pictures,Jewelry,Bookbinding: Process and Apparatus,Trunks and Hand-Carried Luggage,"Selective Cutting (e.g., Punching)",Friction Gear Transmission Systems or Components,Ammunition and Explosive-Charge Making,"Sugar, Starch, and Carbohydrates","Brush, Broom, and Mop Making",Crop Threshing or Separating,Textiles: Cloth Finishing,Chemistry of Carbon Compounds,Concentrating Evaporators,Interprogram Communication or Interprocess Communication (Ipc) (Electrical Computers and Digital Processing Systems),Chemistry: Physical Processes,Farriery,Virtual Machine Task or Process Management or Task Management/Control (Electrical Computers and Digital Processing Systems),Modulators,Motion Video Signal Processing for Recording or Reproducing,"Combinatorial Chemistry Technology: Method, Library, Apparatus",Computer-Aided Design and Analysis of Circuits and Semiconductor Masks,Leather Manufactures,Textiles: Knitting,Wire Fabrics and Structure,Electric Lamp and Discharge Devices: Consumable Electrodes,Demodulators,Unearthing Plants or Buried Objects,Knots and Knot Tying,Tuners,"Bee Culture (propagating, raising, caring for bees)",Railway Wheels and Axles,Wood Turning,Coopering,Track Sanders,"Scanning-Probe Techniques or Apparatus; Applications of Scanning-Probe Techniques, e.g., Scanning Probe Microscopy [Spm]","Motors: Spring, Weight, or Animal Powered",Type Casting,Mineral Oils: Apparatus,Railway Mail Delivery,Land Vehicles: Animal Draft Appliances,Dynamic Optical Information Storage or Retrieval
Ohio,1290,848,341,786,337,450,326,320,410,487,477,328,453,170,468,118,290,413,323,373,161,240,211,143,206,295,394,321,290,195,246,215,169,200,155,76,124,232,154,305,281,127,181,116,104,54,102,106,119,110,127,133,60,94,104,95,129,230,195,61,80,127,98,173,83,103,76,218,215,162,74,93,162,32,131,147,118,138,106,238,142,109,113,95,72,23,50,118,155,107,71,55,35,57,148,49,70,80,114,52,55,80,186,185,86,56,55,64,66,57,73,37,33,36,83,94,64,27,112,65,67,29,41,144,61,23,63,60,50,14,83,14,27,38,69,34,69,56,47,43,75,46,47,46,79,57,72,107,95,33,37,38,42,79,24,52,37,31,40,72,57,30,107,7,42,35,30,59,37,32,18,40,36,34,29,35,58,61,32,35,49,38,28,62,19,42,11,40,46,105,12,63,24,29,31,38,19,17,67,23,41,14,19,43,26,41,49,34,34,51,15,8,10,16,42,18,14,17,10,38,36,32,7,30,38,16,26,34,25,16,6,42,23,10,0,28,25,26,27,29,25,38,18,11,22,26,7,10,8,46,32,17,7,15,22,16,27,29,5,9,15,33,6,9,4,10,3,24,3,15,5,15,19,0,9,1,41,6,14,4,11,20,3,7,10,1,20,14,14,8,5,11,20,14,6,3,6,19,1,9,6,10,10,21,8,8,5,21,6,9,13,26,9,3,1,3,4,4,12,3,7,1,7,5,9,2,1,16,15,15,5,6,6,3,4,5,9,1,7,7,16,2,5,2,9,2,0,2,1,4,1,9,3,0,2,3,5,6,0,6,5,4,1,0,3,0,1,2,3,1,0,7,1,4,2,2,0,3,7,0,0,0,0,0,0,0,0,1,2,0,3,1,1,0,0,0,0,0,0
